id,valueType,timestamp,deviceType,value,deviceName,reading,baseType,metadata
reading-1777006005470852,Float64,1777006005470853888,,4.150000,energy-sensor-003                                               ,energy,,
reading-1777006005826874,Float64,1777006005826875904,,19.400000,energy-sensor-003                                               ,energy,,
reading-1777006005936575,Float64,1777006005936576512,,63.430000,energy-sensor-003                                               ,energy,,
reading-1777006013433477,Float64,1777006013433478656,,55.200000,energy-sensor-003                                               ,energy,,
reading-1777006030408076,Float64,1777006030408077824,,0.000000,energy-sensor-003                                               ,energy,,
reading-1777006042785211,Float64,1777006042785213696,,5.650000,energy-sensor-003                                               ,energy,,
reading-1777006052735113,Float64,1777006052735114240,,0.000000,energy-sensor-003                                               ,energy,,
reading-1777006070804455,Float64,1777006070804456192,,62.440000,energy-sensor-003                                               ,energy,,
reading-1777006076764261,Float64,1777006076764261888,,88.260000,energy-sensor-003                                               ,energy,,
reading-1777006083667393,Float64,1777006083667394560,,59.150000,energy-sensor-003                                               ,energy,,
reading-1777006088537381,Float64,1777006088537382400,,98.900000,energy-sensor-003                                               ,energy,,
reading-1777006096023524,Float64,1777006096023525376,,84.400000,energy-sensor-003                                               ,energy,,
reading-1777006116063970,Float64,1777006116063971072,,79.590000,energy-sensor-003                                               ,energy,,
reading-1777006124016077,Float64,1777006124016078592,,6.850000,energy-sensor-003                                               ,energy,,
reading-1777006125025648,Float64,1777006125025648896,,16.410000,energy-sensor-003                                               ,energy,,
reading-1777006135894502,Float64,1777006135894503680,,30.460000,energy-sensor-003                                               ,energy,,
reading-1777006145513358,Float64,1777006145513359616,,26.580000,energy-sensor-003                                               ,energy,,
reading-1777006152954734,Float64,1777006152954735360,,89.740000,energy-sensor-003                                               ,energy,,
reading-1777006154470652,Float64,1777006154470653184,,64.050000,energy-sensor-003                                               ,energy,,
reading-1777006159729843,Float64,1777006159729844736,,37.270000,energy-sensor-003                                               ,energy,,
reading-1777006165601230,Float64,1777006165601231616,,69.940000,energy-sensor-003                                               ,energy,,
reading-1777006168025401,Float64,1777006168025402112,,91.990000,energy-sensor-003                                               ,energy,,
reading-1777006186705772,Float64,1777006186705774848,,75.910000,energy-sensor-003                                               ,energy,,
reading-1777006189834430,Float64,1777006189834431488,,70.820000,energy-sensor-003                                               ,energy,,
